address,categories/0,cid,city,locatedIn,latitude,longitude,neighborhood,phone,postalCode,rank,searchPageUrl,state,street,store_name,totalScore,url,website
"Ground & 1st Floor, 241, Jalan Bandar 13, Taman Melawati, 53100 Kuala Lumpur, Selangor, Malaysia",Restaurant,1.66E+19,Kuala Lumpur,,3.2095121,101.749146,"Ground & 1st Floor, 241, Jalan Bandar 13",+60 3-4162 0241,53100,48,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Selangor,"Ground & 1st Floor, 241, Jalan Bandar 13",KFC Taman Melawati,3.8,"https://www.google.com/maps/place/KFC+Taman+Melawati/@3.2095121,101.7469573,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc383584e726d3:0xe60d2656ccdabaa6!8m2!3d3.2095121!4d101.749146?hl=en",https://kfc.com.my/
"G-005 & G-006, Endah Parade Shopping Mall, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Malaysia",Restaurant,4.07E+18,Kuala Lumpur,Endah Parade,3.063303,101.6951981,"G-005 & G-006, Endah Parade Shopping Mall",+60 3-9054 3160,57000,47,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"G-005 & G-006, Endah Parade Shopping Mall",KFC Endah Parade,2.8,"https://www.google.com/maps/place/KFC+Endah+Parade/@3.063303,101.6930094,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4a8ffaaa7eed:0x3879e8755661e4d9!8m2!3d3.063303!4d101.6951981?hl=en",https://kfc.com.my/
"23 & 24, Jalan 54, Desa Jaya Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Restaurant,1.00E+19,Kuala Lumpur,,3.2130556,101.6319444,"23 & 24, Jalan 54",+60 3-6275 8300,52100,30,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"23 & 24, Jalan 54",KFC - Pekan Kepong | Desa Jaya,3.7,"https://www.google.com/maps/place/KFC+-+Pekan+Kepong+%7C+Desa+Jaya/@3.2130556,101.6297557,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc46051d3ddb7f:0x8b55e91a6a69979c!8m2!3d3.2130556!4d101.6319444?hl=en",https://kfc.com.my/
"Batu 6 1/2, 15144, Jln Kepong, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Fast food restaurant,8.72E+18,Kuala Lumpur,,3.2129979,101.6437003,"Batu 6 1/2, 15144, Jln Kepong",+60 3-6262 8726,52100,46,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"Batu 6 1/2, 15144, Jln Kepong",KFC Kepong,3.8,"https://www.google.com/maps/place/KFC+Kepong/@3.2129979,101.6415116,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc46402f1f8df3:0x7914f73750fe5355!8m2!3d3.2129051!4d101.6436645?hl=en",http://kfc.com.my/
"6, Jalan Taman Setiawangsa, Bandar Baru Ampang, Mukim, Ulu Kelang, 54200 Kuala Lumpur, Malaysia",Restaurant,6.19E+17,Kuala Lumpur,AEON AU2 Setiawangsa,3.1771063,101.750949,"6, Jalan Taman Setiawangsa, Bandar Baru Ampang, Mukim",+60 3-4265 5729,54200,45,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Selangor,"6, Jalan Taman Setiawangsa, Bandar Baru Ampang, Mukim","KFC AEON AU2, Setiawangsa",4,"https://www.google.com/maps/place/KFC+AEON+AU2,+Setiawangsa/@3.1771063,101.7487603,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc379dbd9b77d1:0x8961e3c55b48381!8m2!3d3.1771063!4d101.750949?hl=en",https://kfc.com.my/
"1st Floor, Petronas Station, Pinggiran, Persiaran Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Malaysia",Restaurant,1.66E+19,Kuala Lumpur,Floor 1 · Petronas TTDI,3.1421303,101.625187,"1st Floor, Petronas Station, Pinggiran, Persiaran Zaaba",+60 3-7710 0159,60000,29,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"1st Floor, Petronas Station, Pinggiran, Persiaran Zaaba",KFC Petronas Taman Tun Drive Thru (TTDI),4,"https://www.google.com/maps/place/KFC+Petronas+Taman+Tun+Drive+Thru+(TTDI)/@3.1421303,101.6229983,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4930265d00d1:0xe5ffaf185a159953!8m2!3d3.1421303!4d101.625187?hl=en",https://kfc.com.my/
"No. T2-23, Jalan Tasek Utama, Medan Niaga Tasik Damai, Sungai Besi, 57100 Kuala Lumpur, Malaysia",Restaurant,2.14E+17,Kuala Lumpur,,3.0621852,101.7093416,"No. T2-23, Jalan Tasek Utama, Medan Niaga Tasik Damai",+60 3-9054 0254,57100,44,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"No. T2-23, Jalan Tasek Utama, Medan Niaga Tasik Damai",KFC Medan Niaga Sungai Besi,3.8,"https://www.google.com/maps/place/KFC+Medan+Niaga+Sungai+Besi/@3.0621852,101.7071529,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc3565ef33204b:0x2f9087e0c89ca7b!8m2!3d3.0621907!4d101.7093586?hl=en",https://kfc.com.my/
"90, Jalan Peel, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Fast food restaurant,7.14E+18,Kuala Lumpur,Sunway Velocity Mall,3.1272125,101.724746,"90, Jalan Peel",+60 19-546 3690,55100,28,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"90, Jalan Peel",KFC,4.4,"https://www.google.com/maps/place/KFC/@3.1272125,101.7225573,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc3614103a2c23:0x6309e3986ecaea5e!8m2!3d3.1272125!4d101.724746?hl=en",
"Lot PT 6878, Jalan 8/72A, Wangsa Maju, 53300 Kuala Lumpur, Malaysia",Restaurant,1.84E+19,Kuala Lumpur,,3.1973728,101.7437787,"Lot PT 6878, Jalan 8/72A",+60 3-4131 6694,53300,43,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"Lot PT 6878, Jalan 8/72A",KFC Wangsa Maju Drive Thru,3.8,"https://www.google.com/maps/place/KFC+Wangsa+Maju+Drive+Thru/@3.1973728,101.74159,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc382f24d83d1d:0xfec11f1ac5312c67!8m2!3d3.1973971!4d101.7437575?hl=en",https://kfc.com.my/
"Lot G09 & G010, Jalan R1, Section, 1, Wangsa Maju, 53300 Kuala Lumpur, Malaysia",Restaurant,1.27E+19,Kuala Lumpur,AEON Mall Alpha Angle,3.2017579,101.7342021,"Lot G09 & G010, Jalan R1, Section, 1",+60 3-4131 2717,53300,42,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"Lot G09 & G010, Jalan R1, Section, 1",KFC Wangsa Maju,3.6,"https://www.google.com/maps/place/KFC+Wangsa+Maju/@3.2017579,101.7320134,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc383cf2c5058b:0xb03c203d67523ac4!8m2!3d3.2017579!4d101.7342021?hl=en",https://kfc.com.my/
"No. 38, Jalan 2/21-D, Batu 5, Jalan Gombak, Medan Idaman, 53000 Kuala Lumpur, Malaysia",Restaurant,1.12E+19,Kuala Lumpur,,3.2127881,101.7116702,"No. 38, Jalan 2/21-D, Batu 5, Jalan Gombak",+60 3-4031 0068,53000,41,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"No. 38, Jalan 2/21-D, Batu 5, Jalan Gombak",KFC Medan Idaman,3.6,"https://www.google.com/maps/place/KFC+Medan+Idaman/@3.2127881,101.7094815,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc380bde88dedb:0x9b40048244754169!8m2!3d3.2127538!4d101.7116365?hl=en",https://kfc.com.my/
"21, off, Jalan Suppiah Pillay, Jalan Ipoh, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Restaurant,8.93E+18,Kuala Lumpur,,3.1778976,101.684704,"21, off, Jalan Suppiah Pillay",+60 3-4050 0152,51200,27,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"21, off, Jalan Suppiah Pillay",KFC Viva Jalan Ipoh,4.1,"https://www.google.com/maps/place/KFC+Viva+Jalan+Ipoh/@3.1778976,101.6825153,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc48133d9fba1f:0x7bee68891bf69a74!8m2!3d3.1779078!4d101.6847079?hl=en",https://kfc.com.my/
"44, Jalan 7/108C, off, SBE, Taman Sungai Besi, 57100 Kuala Lumpur, Malaysia",Restaurant,9.94E+18,Kuala Lumpur,,3.0940032,101.7013773,"44, Jalan 7/108C, off, SBE",+60 3-7971 5846,57100,26,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"44, Jalan 7/108C, off, SBE",KFC Sungai Besi,3.7,"https://www.google.com/maps/place/KFC+Sungai+Besi/@3.0940032,101.6991886,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4a0b6238b067:0x89f2673d528b1147!8m2!3d3.0940032!4d101.7013773?hl=en",https://kfc.com.my/
"Indah, 32 & 34, Jalan 8/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Malaysia",Fast food restaurant,1.84E+19,Kuala Lumpur,,3.186662,101.6509024,"Indah, 32 & 34, Jalan 8/38A, Taman Sri Sinar",+60 11-6272 2881,51200,25,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"Indah, 32 & 34, Jalan 8/38A, Taman Sri Sinar",KFC Sri Sinar Segambut,3.8,"https://www.google.com/maps/place/KFC+Sri+Sinar+Segambut/@3.186662,101.6487137,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc463444a316a9:0xff7ee8d91b93510e!8m2!3d3.1866913!4d101.6509226?hl=en",https://kfc.com.my/
"Jalan Sri Jati 1, Jalan Puchong, off, Jln Klang Lama, 52000 Kuala Lumpur, Malaysia",Fast food restaurant,8.75E+18,Kuala Lumpur,,3.0773296,101.6637599,"Jalan Sri Jati 1, Jalan Puchong, off, Jln Klang Lama",+60 19-338 1386,52000,24,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"Jalan Sri Jati 1, Jalan Puchong, off, Jln Klang Lama",KFC Sri Jati Puchong Drive Thru,3.5,"https://www.google.com/maps/place/KFC+Sri+Jati+Puchong+Drive+Thru/@3.0773296,101.6615712,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4a548f222b83:0x7976673e77a4926f!8m2!3d3.0773296!4d101.6637599?hl=en",https://kfc.com.my/
"No. 25, Ground & 1st Floor, Block C, Jalan 2/109f, Taman Danau Desa, 58100 Kuala Lumpur, Malaysia",Restaurant,1.01E+19,Kuala Lumpur,,3.0996285,101.6865399,"No. 25, Ground & 1st Floor, Block C, Jalan 2/109f",+60 3-7971 4758,58100,23,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"No. 25, Ground & 1st Floor, Block C, Jalan 2/109f",KFC Taman Danau Desa,3.8,"https://www.google.com/maps/place/KFC+Taman+Danau+Desa/@3.0996285,101.6843512,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4a16ffbd8a7d:0x8c5877e897c8ab3a!8m2!3d3.0996376!4d101.686514?hl=en",https://kfc.com.my/
"32, Jalan Batu Ambar, Taman Kok Lian, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Restaurant,5.86E+18,Kuala Lumpur,,3.2025259,101.6723718,"32, Jalan Batu Ambar",+60 3-6179 5439,51200,22,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"32, Jalan Batu Ambar",KFC Kok Lian,3.8,"https://www.google.com/maps/place/KFC+Kok+Lian/@3.2025259,101.6701831,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc47cf8bdecc6d:0x51477b6cb0b81ca3!8m2!3d3.2025259!4d101.6723718?hl=en",https://kfc.com.my/
"Ground Floor, 437, Wisma Hualang, Jalan Ipoh, 51200 Kuala Lumpur, Malaysia",Restaurant,3.53E+18,Kuala Lumpur,,3.1801466,101.6835503,"Ground Floor, 437, Wisma Hualang",+60 3-4050 5141,51200,21,"https://www.google.com/maps/search/kfc+in+kl/@3.1399207,101.623551,12z?hl=en",Federal Territory of Kuala Lumpur,"Ground Floor, 437, Wisma Hualang",KFC Wisma Hualang,3.9,"https://www.google.com/maps/place/KFC+Wisma+Hualang/@3.1801466,101.6813616,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc486d4eb16587:0x30fe07c4b91f966f!8m2!3d3.1801173!4d101.6835988?hl=en",https://kfc.com.my/
"Lot 14083, Jalan Kuchai Lama, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Fast food restaurant,1.37E+19,Kuala Lumpur,,3.0923436,101.6861122,"Lot 14083, Jalan Kuchai Lama",+60 3-7972 3670,58200,19,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Lot 14083, Jalan Kuchai Lama",KFC Kuchai Lama Drive Thru,4,"https://www.google.com/maps/place/KFC+Kuchai+Lama+Drive+Thru/@3.0923436,101.6839235,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4a6acdd8a135:0xbea38796fc6fa45a!8m2!3d3.0923428!4d101.6859485?hl=en",https://kfc.com.my/
"No. 12 & 14, Ground Floor, Jalan 1/76d, Desa Pandan, 55100 Kuala Lumpur, Malaysia",Fast food restaurant,1.53E+19,Kuala Lumpur,,3.1469546,101.7372167,"No. 12 & 14, Ground Floor, Jalan 1/76d",+60 3-9201 3975,55100,18,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"No. 12 & 14, Ground Floor, Jalan 1/76d",KFC Desa Pandan,4.1,"https://www.google.com/maps/place/KFC+Desa+Pandan/@3.1469546,101.735028,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc364c0dd22405:0xd48da5b2c41207b2!8m2!3d3.1469546!4d101.7372167?hl=en",https://kfc.com.my/
"The Boulevard Shop Office, 8, Jalan 14/48A, off, Jalan Sentul, 51000 Kuala Lumpur, Malaysia",Restaurant,7.36E+18,Kuala Lumpur,,3.1853331,101.6920467,"The Boulevard Shop Office, 8, Jalan 14/48A, off, Jalan Sentul",+60 3-4050 1843,51000,17,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"The Boulevard Shop Office, 8, Jalan 14/48A, off, Jalan Sentul",KFC Sentul Raya,4.2,"https://www.google.com/maps/place/KFC+Sentul+Raya/@3.1853331,101.689858,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc480eda5d2615:0x66177f883fa710f5!8m2!3d3.1853331!4d101.6920467?hl=en",https://kfc.com.my/
"No. 1, Ground & 1st Floor, Jalan 26a/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Malaysia",Fast food restaurant,9.52E+18,Kuala Lumpur,,3.1613512,101.6499668,"No. 1, Ground & 1st Floor, Jalan 26a/70a",+60 3-6206 1503,50480,16,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"No. 1, Ground & 1st Floor, Jalan 26a/70a",KFC Desa Sri Hartamas,3.9,"https://www.google.com/maps/place/KFC+Desa+Sri+Hartamas/@3.1613512,101.6477781,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc48faad2c48a7:0x842e051a1ce600bf!8m2!3d3.1613512!4d101.6499668?hl=en",https://kfc.com.my/
"Gurney Mall, 8, Jalan Maktab, Kampung Datuk Keramat, 54000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Fast food restaurant,1.55E+19,Kuala Lumpur,Floor G · Gurney Mall,3.17213,101.7222814,"Gurney Mall, 8, Jalan Maktab",+60 19-338 1390,54000,15,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Gurney Mall, 8, Jalan Maktab",KFC Gurney Mall UTM,3.9,"https://www.google.com/maps/place/KFC+Gurney+Mall+UTM/@3.17213,101.7200927,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc376f6af06fff:0xd68f5fcabfc16f94!8m2!3d3.17213!4d101.7222814?hl=en",https://kfc.com.my/
"Wisma Time, Lot G-1, Level G, 249, Jln Tun Razak, 50400 Kuala Lumpur, Malaysia",Restaurant,1.63E+19,Kuala Lumpur,Menara Jcorp,3.1435019,101.7210174,"Wisma Time, Lot G-1, Level G, 249, Jln Tun Razak",+60 3-2110 0452,50400,14,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Wisma Time, Lot G-1, Level G, 249, Jln Tun Razak",KFC Menara Jcorp,3.8,"https://www.google.com/maps/place/KFC+Menara+Jcorp/@3.1435019,101.7188287,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc3630f7bcc583:0xe19988ba99ea9c8a!8m2!3d3.1435019!4d101.7210174?hl=en",https://kfc.com.my/
"Lot No. UC-2, Avenue K Shopping Complex, 156, Jln Ampang, 50450 Kuala Lumpur, Malaysia",Restaurant,1.48E+19,Kuala Lumpur,Avenue K Shopping Mall,3.1594766,101.7135149,"Lot No. UC-2, Avenue K Shopping Complex, 156, Jln Ampang",+60 3-2181 3834,50450,13,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Lot No. UC-2, Avenue K Shopping Complex, 156, Jln Ampang",KFC Avenue K,4.2,"https://www.google.com/maps/place/KFC+Avenue+K/@3.1594766,101.7113262,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc37d0c34d51bf:0xcd8fa489eaee2456!8m2!3d3.1594766!4d101.7135149?hl=en",https://kfc.com.my/
"Ground Floor, No. 12-14,Jalan Pudu, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Fast food restaurant,7.54E+18,Kuala Lumpur,Floor G · Quill City Mall Kuala Lumpur,3.160074,101.700448,"Ground Floor, No. 12-14,Jalan Pudu",+60 3-2602 0463,55100,12,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Ground Floor, No. 12-14,Jalan Pudu",KFC Puduraya,3.4,"https://www.google.com/maps/place/KFC+Puduraya/@3.160074,101.6982593,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc482f480f2c13:0x68929e2b5f2f1be5!8m2!3d3.160074!4d101.700448?hl=en",http://kfc.com.my/
"Ground Floor, Lot No. G-025, Plaza Low Yat, Jalan Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",Restaurant,7.03E+17,Kuala Lumpur,Floor Ground Floor · Plaza Low Yat,3.1444785,101.7101202,"Ground Floor, Lot No. G-025, Plaza Low Yat, Jalan Bintang",+60 3-2110 3467,55100,11,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Ground Floor, Lot No. G-025, Plaza Low Yat, Jalan Bintang",KFC Low Yat Plaza,3.9,"https://www.google.com/maps/place/KFC+Low+Yat+Plaza/@3.1444785,101.7079315,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc362901bfa0ad:0x9bff3a75d23dce0!8m2!3d3.1444785!4d101.7101202?hl=en",https://kfc.com.my/
"Lot 1.106.00 & S1.106.00, Level 1, Pavilion Kuala Lumpur, 168, Bukit Bintang St, 55100 Kuala Lumpur, Malaysia",Fast food restaurant,9.53E+18,Kuala Lumpur,Floor 1 · Pavilion Kuala Lumpur,3.1483601,101.7127438,"Lot 1.106.00 & S1.106.00, Level 1, Pavilion Kuala Lumpur, 168, Bukit Bintang St",+60 19-337 0806,55100,10,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Lot 1.106.00 & S1.106.00, Level 1, Pavilion Kuala Lumpur, 168, Bukit Bintang St",KFC Pavilion,3.9,"https://www.google.com/maps/place/KFC+Pavilion/@3.1483601,101.7105551,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc362c7ae799a3:0x8449d9593e6ade52!8m2!3d3.1483601!4d101.7127438?hl=en",https://kfc.com.my/
"Mid Valley Megamall, Lot LG038, Lower Ground Floor, Mid Valley City, 58000 Kuala Lumpur, Malaysia",Restaurant,8.29E+18,Kuala Lumpur,Floor G · Mid Valley Megamall,3.1178057,101.6775701,"Mid Valley Megamall, Lot LG038, Lower Ground Floor",+60 3-2201 3706,58000,9,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Mid Valley Megamall, Lot LG038, Lower Ground Floor",KFC Mid Valley,3.8,"https://www.google.com/maps/place/KFC+Mid+Valley/@3.1178057,101.6753814,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc498eb3feafa7:0x730cc92f7afd6020!8m2!3d3.1178057!4d101.6775701?hl=en",https://kfc.com.my/
"No. 19 & 21, Ground & Mezzazine Floor, Jalan Tun Perak, 50050 Kuala Lumpur, Malaysia",Restaurant,6.17E+18,Kuala Lumpur,,3.1488086,101.6968167,"No. 19 & 21, Ground & Mezzazine Floor, Jalan Tun Perak",+60 19-336 1254,50050,8,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"No. 19 & 21, Ground & Mezzazine Floor, Jalan Tun Perak",KFC Jalan Tun Perak,3.8,"https://www.google.com/maps/place/KFC+Jalan+Tun+Perak/@3.1488086,101.694628,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc49d25e19d055:0x55aa32593ba2f53b!8m2!3d3.1488196!4d101.6968291?hl=en",https://kfc.com.my/
"Pusat Makanan Sebelah Pertama Kompleks, Lot No. 1222, Jalan Dang Wangi, 50100 Kuala Lumpur, Malaysia",Restaurant,6.18E+18,Kuala Lumpur,Floor G · Pertama Complex,3.156975,101.6955869,"Pusat Makanan Sebelah Pertama Kompleks, Lot No. 1222, Jalan Dang Wangi",+60 3-2602 1452,50100,7,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Pusat Makanan Sebelah Pertama Kompleks, Lot No. 1222, Jalan Dang Wangi",KFC Pertama Complex,4,"https://www.google.com/maps/place/KFC+Pertama+Complex/@3.156975,101.6933982,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc482e033e0447:0x55d2aa55ebc7aca4!8m2!3d3.156975!4d101.6955869?hl=en",https://kfc.com.my/
"No. 138 & 140, Jln Raja Laut, Chow Kit, 50350 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Fast food restaurant,4.66E+18,Kuala Lumpur,,3.1667756,101.6962408,"No. 138 & 140, Jln Raja Laut",+60 19-336 2191,50350,6,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"No. 138 & 140, Jln Raja Laut",KFC Raja Laut,3.9,"https://www.google.com/maps/place/KFC+Raja+Laut/@3.1667756,101.6940521,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc48235abdf263:0x40a86ca08a4d4001!8m2!3d3.1667756!4d101.6962408?hl=en",https://kfc.com.my/
"117, Jalan Sultan, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Restaurant,1.22E+19,Kuala Lumpur,,3.1450697,101.6986352,"117, Jalan Sultan",+60 3-2022 0630,50000,5,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"117, Jalan Sultan",KFC Jalan Sultan,3.8,"https://www.google.com/maps/place/KFC+Jalan+Sultan/@3.1450697,101.6964465,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc49d10c7b7ec3:0xa963a938ce536a1b!8m2!3d3.1450697!4d101.6986352?hl=en",https://kfc.com.my/
"4, Ground Floor, Jalan Telawi, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Fast food restaurant,8.41E+18,Kuala Lumpur,,3.1326643,101.6706003,"4, Ground Floor, Jalan Telawi",+60 3-2201 1283,59100,4,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"4, Ground Floor, Jalan Telawi",KFC Bangsar,4,"https://www.google.com/maps/place/KFC+Bangsar/@3.1326643,101.6684116,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc49a691a35359:0x74a75db06652784b!8m2!3d3.1326643!4d101.6706003?hl=en",https://kfc.com.my/
"Lot No. G-17 & G-18, KL Gateway Mall, 59200, Bangsar South, Kuala Lumpur, Malaysia",Fast food restaurant,8.46E+18,Kuala Lumpur,KL Gateway Mall,3.1129241,101.6628818,"Lot No. G-17 & G-18, KL Gateway Mall, 59200",+60 3-7931 2748,,3,"https://www.google.com/maps/search/kfc+in+kl/@3.1399254,101.6235511,12z?hl=en",Federal Territory of Kuala Lumpur,"Lot No. G-17 & G-18, KL Gateway Mall, 59200",KFC KL Gateway Mall,3.3,"https://www.google.com/maps/place/KFC+KL+Gateway+Mall/@3.1129241,101.6606931,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc498041ca40d1:0x75673d2f62dd923e!8m2!3d3.1129241!4d101.6628818?hl=en",https://kfc.com.my/
